Product Name,Style Code,Stock Control,Code,Supplier Code,Supplier,Contact ID
LOCKWOOD 203 INT PLATE,LA20305NN/20RSS,Batch,LAL20305NN/96LSS,L20305NN/96LSS,Assa Abloy New Zealand Limited,6840
BRASS STAR SPINDLE - 4.5 SQUARE X 85MM LONG,DCSTAR,Batch,DCSTAR,ZSS,Allegion (New Zealand) Limited,6833
LEGGE 800 SERIES - ALPHA LEVER LH ON EXTERNAL INDICATING EMERGENCY RELEASE PLATE - SATIN CHROME PLATE,LA804LINDS,Batch,LPAL804LINDS,LA804LINDS,Allegion (New Zealand) Limited,6833
RAVEN - RP2 50 BRUSH ONLY,RPA57BO3000,Batch,RPA57BO3000,A57BO3000,Raven Products Ltd,1955
RAVEN - RP50E CARRIER ONLY 45 DEG.,RPA50CE3000,Batch,RPA50CE3000,A50CE3000,Raven Products Ltd,1955
LOCKWOOD 570 OVAL THUMBTURN CYL,LAMC571,Batch,LAMC571,MC571,Assa Abloy New Zealand Limited,6840
GEN6 23B 570 SECURITY CYLINDER,23B570,FIFO,23B570,LBG657023BSC,Assa Abloy New Zealand Limited,6840
201NIGHTLATCH CYL 6PIN SC WITH HWD LOGO,201CYL,FIFO,LSC201CYL,LS201CYL,Lsc NZ Ltd,1898
YALE ORBIT SERIES - PASSAGE SET 60/70 LS - POLISHED BRASS,MCN3182LS-TL,Batch,LAMCN3182LS,MCN3182LS-TL,Assa Abloy New Zealand Limited,6840
3700 SERIES CYLINDER CAM X7 PK = 100,LASP3700X7CAM,Batch,LASP3700X7CAM,SP3700/X7CAM,Assa Abloy New Zealand Limited,6840
KICKPLATE 880X900.1.2,KP880900SSS,Batch,KP880900SSS,KP880900SSS,Glenside Engineering,1872
KICKPLATE 895x900.1.2SSS,KP895900,Batch,KP895900SSS,KP895900SSS,Glenside Engineering,1872
KICKPLATE 595x200.1.2SSS,KP595200,Batch,KP595200SSS,KP595200SSS,Glenside Engineering,1872
LEGGE G50PD C6/C4 NEP SCP ENTRY LOCK,SCG2NENTS,Batch,LPG2NENTS,G2NENTS,Allegion (New Zealand) Limited,6833
YALE - CYLINDRICAL D/LATCH 60MM - STAINLESS STEEL,MC360SS-SY,Batch,LAMC360SS,MC360SS-SY,Assa Abloy New Zealand Limited,6840
LOCKWOOD ORBIT PRIVACY SET 60/70 LS,LAMCN3030LS,Batch,LAMCN3030LS,MCN3030LS-TL,Assa Abloy New Zealand Limited,6840
YALE ORBIT SERIES - ENTR SET 6PIN 60MM LS - STAINLESS STEEL,MC300SSLS-SY,Batch,LAMC300SSLS,MC300SSLS-SY,Assa Abloy New Zealand Limited,6840
LOCKWOOD 4805/70 FURN SC,LA4805/70S,Batch,LA4805/70S,L4805/70SC,Assa Abloy New Zealand Limited,6840
AB83/50 PADLOCK,AB83/50,FIFO,AB83/50PL,AB83/50KD,Lsc NZ Ltd,1898
ABUS 83/50 75MM SHACKLE,AB83/5075MM,FIFO,AB83/5075MM,,Lsc NZ Ltd,1898
LOCKWOOD EURO C4 6PIN CT FIXED CAM 35/35 SC,LAP33047,Batch,LAP33047,P33047,Assa Abloy New Zealand Limited,6840
CAVITY SLIDERS CL100 SERIES - LEVER/FLUSHTURN & KEY ONE SIDE RCF - SATIN CHROME,CL100A1014,Batch,CAVCL100A1014,CL100A1014,Cavity Sliders Limited,1780
BRITON 370 SERIES - 377M DOUBLE PANIC BOLT SILVER GREY,B377E-SE,Batch,BRIT377,B377E/SE,Allegion (New Zealand) Limited,6833
BRITON 370 SERIES - 1413 LEVER FURN NO CYL SILVER GREY,B1413LE-SE-L,Batch,BRIT1413,B1413LE/SE/L,Allegion (New Zealand) Limited,6833
BRITON 370 SERIES - SECURITY PANIC LATCH SILVER,B379E-SE,Batch,BRIB379E/SE,B379E/SE,Allegion (New Zealand) Limited,6833
BRITON 370 SERIES - LONG TOP SHOOT SILVER,B376-ELTS-SE,Batch,BRITB376/ELTS/SE,B376/ELTS/SE,Allegion (New Zealand) Limited,6833
NYLON GEAR TRACK,RN-6L-1020,FIFO,RN-6L-1020,RN-6L,EDGESMITH,3013
SQ SHR RAIL 1200 X 1200MM,SQUTRK12001200,Batch,SQSUPTRK120012WH,ST/White1200x1200,Superquip Ltd,1984
ALLEGION NEW SECURITY PROFILE SR1 KEY BLANKS,Z-LK3-KB SR1,FIFO,SR1KEY,Z-LK3-KB,Allegion (New Zealand) Limited,6833
LOCKWOOD 5782 UNIVERSAL PRIMARY LOCK 30MM BACKSET LONG FACE PLATE,LA5782LFSS,Batch,LA5782LFSS,5782LFSS,Assa Abloy New Zealand Limited,6840
LOCKWOOD SQ END FURN /LEVER,LA4905/32SC,Batch,LA4905/70SC,L4905/70SC,Assa Abloy New Zealand Limited,6840
DRAKE AND WRIGLEY CURVED HAND RAIL BRACKET FLAT MOUNT SC,1032SCP,FIFO,DW1032S,1032SCP,Drake And Wrigley,1815
12901 DOME DOOR STOP P/C ABZ PREC BRONZE,LP12901ABZPC,FIFO,LP12901ABZPC,DAX12901ABZPC,Allegion (New Zealand) Limited,6833
5406 #29 ALP INT PLN PLT ABZ,5406/29ABZ,FIFO,LP5406/29ABZ,L5406/29ABZ,Allegion (New Zealand) Limited,6833
5405 #29 ALP EXT PLN PLT ABZ,5405/29ABZ,FIFO,LP5405/29ABZ,L5405/29ABZ,Allegion (New Zealand) Limited,6833
995 WOOD FOREND/STRIKE /SCREWS ABZ,L995WABZ,FIFO,LP995WABZ,L995WABZ,Allegion (New Zealand) Limited,6833
GEN6 26B 201 SECURITY CYLINDER,GEN6201_26B,FIFO,26B201,LBG620126BSC,Assa Abloy New Zealand Limited,6840
601 200X16MM PULL ON 300 X100MM PLATE V/FIX ORB,DAXPH601ORB-16V,FIFO,DAXPH601ORB-16V,DAXPH601ORB-16V,Allegion (New Zealand) Limited,6833
LEGGE 606 300X100MM PUSH PLATE C/FIX 630/ORB,DAXPH606ORB-C,FIFO,DAXPH606ORB-C,DAXPH606ORB-C,Allegion (New Zealand) Limited,6833
LEGGE 6054 SERIES - ACCESSIBLE TURN RH- ANTIQUE BRONZE,LP6054RA,Batch,LP6054RA,L6054RA,Allegion (New Zealand) Limited,6833
LEGGE 6000 SERIES - ALPHA LEVER SET- ANTIQUE BRONZE,LP6000/29ABZ,Batch,LP6000/29ABZ,L6000/29A,Allegion (New Zealand) Limited,6833
LEGGE 6007 SERIES -TURN KNOB- ANTIQUE BRONZE,LP6007ABZ,Batch,LP6007ABZ,L6007A,Allegion (New Zealand) Limited,6833
LEGGE 6054 SERIES - ACCESSIBLE TURN RH INDICATING - SATIN CHROME PLATE,L6054RINDS,Batch,LP6054RINDSC,L6054RINDS,Allegion (New Zealand) Limited,6833
LEGGE 6013 SERIES - TURN KNOB INDICATING - SATIN CHROME PLATE,L6013S,Batch,LP6013S,L6013S,Allegion (New Zealand) Limited,6833
CABINET HANDLE,ABN4047/160,FIFO,MARABN4047/160,ABN4047/160,Mardeco International Ltd,1905
SCHLAGE OMNIA SMART MULTI RES ENT LOCK,LPSCEOM,FIFO,LPSCEOMSNP,SCEOMSNP,Allegion (New Zealand) Limited,6833
SCHLAGE BZ100 WIFI BRIDGE,SCEBRZGW,Batch,SCEBRZGW,SCEBRZGW,Allegion (New Zealand) Limited,6833
LEGGE 5303 SERIES - ALPHA LEVER ON INTERNAL PLATE WITH TURN - SATIN CHROME PLATE,L5303-29S,Batch,LP5303/29S,L5303/29S,Allegion (New Zealand) Limited,6833
YALE - STRIKE PACKER,970SP,FIFO,LAMC970SP,970SP,Assa Abloy New Zealand Limited,6840
LEGGE Z990211 CAM #5,LPSPCAM5,Batch,LPSPCAM5,Z990211,Allegion (New Zealand) Limited,6833
ADI 5004 LOCKABLE BOLT,ADI5004SCP,FIFO,ADI5004SCP,ADI5004SC,Lsc NZ Ltd,1898
HDL OVAL CYLINDER KD,HDL570CYLKDSC,FIFO,HDL570CYLKDSC,35mm/SC,WUXI GMB International Corporation,4817
FLOOR GUIDES SPIN CAST,SCHARD1,FIFO,SCHARD1,HARD1,Hardware Direct,5143
BRITON 1130 SERIES - DELAYED ACTION CLOSER WITH BACKCHECK 2-4 - SILVER,BNT-1130B-DA-SE,Batch,BRIT1130B-DA-SE,BNT-1130B-DA-SE,Allegion (New Zealand) Limited,6833
LOCKWOOD DBL BVL LTCH/SGL ACTION STRIKE,LAL8530-213SC,Batch,LAL8530-213SC,L8530-213SC,Assa Abloy New Zealand Limited,6840
8530 SERIES T STRIKE FOR METAL FRAME DOUBLE FIRE RATED DOORS STAINLESS STEEL,LASP8530-5053SSS,Batch,LASP8530-5053SSS,SP8530-5053SSS,Assa Abloy New Zealand Limited,6840
LEGGE 995 COMB LOCK 38MM SCP,LP995C5738MS,Batch,LP995C5738WS,L95C57WS38,Allegion (New Zealand) Limited,6833
NU LOOK HINGE - ALU DOOR,JHD1403,Batch,JHD1403,D1403,JOINERY HARDWARE,3017
MISC STRIKE PLATE,MISCSTRIKE,Batch,MISCSTRIKE,MISCSTRIKE,Hardware Direct Ltd,4839
WINDSOR 1223K SERIES - 80MM EURO CYLINDER - KEY/TURN (KA) - ROMAN BRASS,1223K-RB,Batch,WIN1223KRB,1223K-RB,Windsor Brass,2019
WINDSOR 1223K SERIES - 80MM EURO CYLINDER - KEY/TURN (KA) - MATT SATIN BRASS,1223K-MSB,Batch,WIN1223K-MSB,1223K-MSB,Windsor Brass,2019
POWDER COATING,POWDERCOAT,,POWDERCOAT,POWDERCOAT,Mackenzie Powder Coating,4647
SECURE 6 I PROFILE SC EURO PLUG 9555-1 CP DC,HDLS6I95551CP,Batch,S6i95551CP,SGI95551CP,Lsc NZ Ltd,1898
BRAVA 1/2 EURO FIXED CAM CYL 6PIN,BRA3175HCPKD,FIFO,BRA3175HCPKD,3175HCPKD,Lsc NZ Ltd,1898
MLJB SECURITY EURO CYLINDER,MLJBSEURO,FIFO,MLJBSEURO,MLJBSEURO,Lsc NZ Ltd,1898
GEN6-26B SINGLE CYLINDER EURO PLUG,26BEUROCT,FIFO,26BEUROCT,LBG63304726BSC,Assa Abloy New Zealand Limited,6840
LEGGE OVAL CYL C4 WITH NO. 2 CAM SBC,LPZ990304/2,FIFO,LPZ990304/2,Z990304/2,Allegion (New Zealand) Limited,6833
SCHLAGE 13001 DOOR STOP 75MM C/F C/FIX 630/ORB PCOAT,DC13001ORBPC,FIFO,DC13001ORBPC,DAX13001ORBPC,Allegion (New Zealand) Limited,6833
SCHLAGE 12901 DOME DOOR STOP ORB ORB P/COAT,DC12901ORBPC,FIFO,DC12901ORBPC,DAX12901ORBPC,Allegion (New Zealand) Limited,6833
LEGGE 990-LL60 EXT STRIKER OIL OIL RUBBED BRONZE ORB, LY9-LL60ORB,FIFO,LPLL60ORB,LY9-LL60ORB,Allegion (New Zealand) Limited,6833
BRITON 2320 SERIES - CAM ACTION TRACK CLOSER PULL SIDE 2-4 - BLACK,BNT-2320B-T-B,Batch,BNT-2320B-T-BLK,BNT-2320B-T-B,Allegion (New Zealand) Limited,6833
LEGGE 6006 SERIES - 52 RENOIR LEVER PRIVACY SET - OIL RUBBED BRONZE,L6006/52ORB,Batch,LP6006/52ORB,L6006/52ORB,Allegion (New Zealand) Limited,6833
LEGGE 6000 SERIES - 52 RENOIR LEVER SET - OIL RUBBED BRONZE,L6000/52ORB,Batch,LP6000/52ORB,L6000/52ORB,Allegion (New Zealand) Limited,6833
LEGGE 6001 SERIES - 52 RENOIR DUMMY LEVER HALF SET - OIL RUBBED BRONZE,L6001/52ORB,Batch,LP6001/52ORB,L6001/52ORB,Allegion (New Zealand) Limited,6833
LEGGE 6005 SERIES - 52 RENOIR LEVER PASSAGE SET - OIL RUBBED BRONZE,L6005/52ORB,Batch,LP6005/52ORB,L6005/52ORB,Allegion (New Zealand) Limited,6833
LEGGE 6007 SERIES -TURN KNOB - OIL RUBBED BRONZE,L6007ORB,Batch,LP6007ORB,L6007ORB,Allegion (New Zealand) Limited,6833
LEGGE 6008 SERIES - OVAL CYLINDER ESCUTCHEON - OIL RUBBED BRONZE,L6008ORB,Batch,LP6008ORB,L6008ORB,Allegion (New Zealand) Limited,6833
LEGGE 990/991 REBATE KIT,L9R,Batch,L9RORB,L9RORB,Allegion (New Zealand) Limited,6833
DALCO 1851 CHAIN BOLT 100MMSS + OPEN OUT STRIKE,DC185101SS,FIFO,DC185101SS,DAX1851SSS-01,Allegion (New Zealand) Limited,6833
BRITON 2321 SERIES - CAM ACTION TRACK CLOSER PUSH SIDE 2-4 - BLACK,BNT-2321B-T-B,FIFO,BNT-2321B-T-B,BNT-2321B-T-B,Allegion (New Zealand) Limited,6833
LEGGE HEAVY DUTY ROLLER CATCH,LP15211ORB,Batch,LP15211ORB,DAX15211ORBPC,Allegion (New Zealand) Limited,6833
LEGGE DOOR VIEWER DV004 BLACK,SGHDV16B,Batch,SGHDV16B,SGHDV16B,Allegion (New Zealand) Limited,6833
LEGGE FLUSH PULL SQ 180X 45,LPLGHFPS180,Batch,LGHFPS180ORBPC,LGHFPS180ORBPC,Allegion (New Zealand) Limited,6833
LEGGE FLUSH PULL SQ 180X 45,LPLGHFPS180,Batch,LGHFPS180ABC,LGHFPS180ABC,Allegion (New Zealand) Limited,6833
LEGGE FLUSH PULL SQ 180X 45,LPLGHFPS180,Batch,LGHFPS180SS,LGHFPS180SS,Allegion (New Zealand) Limited,6833
LEGGE FLUSH PULL SQ 180X 45,LPLGHFPS180,Batch,LPLGHFPS180B,LGHFPS180B,Allegion (New Zealand) Limited,6833
KICKPLATE 810X300.1.2,KP810300,Batch,KP810300SSS,KP810300SSS,Glenside Engineering,1872
LOCKWOOD 1 POINT EXIT DEVICE 60MM BS ELECTRIC MORTICE LOCK 900MM SIL,LAFE109/0ELMSIL,FIFO,LAFE109/0ELMSIL,FE109/0ELMSIL,Assa Abloy New Zealand Limited,6840
ABLOY LOCKWOOD LEAD COVER (POWER TRANSFER HINGE),LA8810,Batch,LA8810,LLC8810,Assa Abloy New Zealand Limited,6840
LOCKWOOD 1801 SERIES - SQUARE END PLATE 70 LEVER WITH CYLINDER HOLE - SATIN CHROME,LA1801-70SC,Batch,LA1801/70SC,L1801/70SC,Assa Abloy New Zealand Limited,6840
GENERATION 6 - 26B SECURITY KEY,GEN6K_26B,FIFO,26BKEY,LKBG626B/462,Assa Abloy New Zealand Limited,6840
E-LOK 8-SERIES MOTOR & CARTRIDGE,800-MC,FIFO,EH800-MC,800-MC,ELEMENTS HARDWARE LTD,1826
Key Precut Mortice,KPRECUTMORTICE,FIFO,KPRECUTMORTICE,VARIUOS,Lsc NZ Ltd,1898
KABA EXPERT B TYPE (E08) ROTOR,KX55K5-V3B/E08,FIFO,KX55K5-V3B/E08,9.40E+12,Dormakaba New Zealand Ltd,1814
ABUS 83CS/55 CLOSED SHACKLE,AB83CS-55KD,FIFO,AB83CS/55KD,83CS/55KD,Lsc NZ Ltd,1898
AB72/40 ANODISED BLUE PADLOCK KA2,AB72/40BLUKA2,FIFO,AB72/40BLUKA2,72/40BLUKA2,Lsc NZ Ltd,1898
GEN6 26B 570 SECURITY CYLINDER,GEN6570_26B,FIFO,26B570,LBG657026BSC,Assa Abloy New Zealand Limited,6840
BRITON B3000/230 DR SELECT 230MM SS,BRITB3000230SS,Batch,BRITB3000230SS,B3000/230/SS,Allegion (New Zealand) Limited,6833
HDL 6000 MORTICE SERIES - ENTRY LOCK FUNCTION 60MM BACKSET - STAINLESS STEEL,HDLMORTENTRYSSS,Batch,HDLMORTENTRYSSS,BOM,HDL,5407
"LEGGEL990 V,C&N OIL RUB BRONZE FOREND/STRIKE/SCR",LPL990ORB,FIFO,LPL990ORB,L990ORB,Allegion (New Zealand) Limited,6833
DRAKE & WRIGLEY 1240 FLUSH BOLT,1240-150EB,FIFO,DW1240150B,1240-150EB,Drake And Wrigley,1815
DRAKE & WRIGLEY 131 DUST SOCKET,DW131C12B,FIFO,DW131C12B,131C-EB12,Drake And Wrigley,1815
D&W 400MM BODY FLUSH MOUNTED DOOR BOLT,DW1240-400EB,FIFO,DW1240-400EB,1240-400EB,Drake And Wrigley,1815
LEGGE 990 EXT KIT WITH LL60S O ORB,LPL9EXT60ORB,FIFO,LPL9EXT60ORB,L9EXT60ORB,Allegion (New Zealand) Limited,6833
ABUS 83/50 50MM SHACKLE,AB83/5050MM,FIFO,AB83/5050MM,83/50SA50,Lsc NZ Ltd,1898
LOCKWOOD A350 WALL DOOR STOP SC,LA350SC,Batch,LA350SC,LA350SC,Assa Abloy New Zealand Limited,6840
CARBINE 6PIN SNGLE CYLINDER DEADBOLT – MATTE BLACK,CAALB4910A,Batch,CAALB4910A,ALB4910A,Baber Lock & Key Ltd,6839
HDL - PASSAGE LATCH - SATIN CHROME,HDLPASSLATCH,FIFO,HDLPASSLATCH,BL001-60-PASSAGE,Jiangmen Union Hardware Co. Ltd,5300
HDL RUA SERIES - PASSAGE SET- SATIN STAINLESS STEEL,HDLRUAPASSSSS,FIFO,HDLRUAPASSSSS,BOM,Jiangmen Union Hardware Co. Ltd,5300
Cavity-Suite Ultra Privacy Set,WIN5402GN,Batch,WIN5402BN,5402-BN,Windsor Brass,2019
HDL RUA SERIES - DUMMY LEVER FIXED- SATIN STAINLESS STEEL,HDLRUAFIXED DUMMYSSS,FIFO,HDLRUAFIXED DUMMYSSS,HDLRUAFIXED DUMMYSSS,Jiangmen Union Hardware Co. Ltd,5300
MILES NELSON - FLUSH PULL 42 X 158 X 16MM C/C 128MM (TRADE PACK) - SATIN CHROME,773SCB,FIFO,MN773SCB,773SCB,Miles Nelson Manufacturing Co Ltd,1915
MILES NELSON - CABIN HOOK 276-10 - 150MM - SATIN CHROME,276SC10150,Batch,MN27610150S,276SC10150,Miles Nelson Manufacturing Co Ltd,1915
HDL - 01 DOOR STOP WALL MOUNT 90MM CONCEALED FIX - SATIN NICKEL,HDLDS01SN,Batch,HDLDS01SN,DSS-039A,Jiangmen Union Hardware Co. Ltd,5300
LCN 1461 SERIES - FC REGULAR DOOR CLOSER 1-6 - ALUMINIUM,LCC25113,Batch,LCN1461REGS,LCC25113,Allegion (New Zealand) Limited,6833
HINGE 100 X 75MM L/PIN,BH10075LP,Batch,BHSS10075LP,HSS10075L304,Unique Hardware (Division of Award Concepts Ltd),2001
ISEO LOCK BODY 741 30MM BS - SS,IS741.30SS,FIFO,IS741.30SS,74130SS,GD Rutter Ltd,6726
YALE ARIA SERIES - STANDARD HDL SET - BLACK,LPL1048527B,Batch,LALPL1048527B,LPL1048527B,Assa Abloy New Zealand Limited,6840
HDL - 610 X 32MM GRABRAIL KNURLED - STAINLESS STEEL,HDL61032SSS,Batch,HDL61032SSS,HDL61032SSS,Ningbo ETDZ Holdings Ltd,1923
SCP LP PRIVACY LATCH MF991 C33 RH,LPMFC33S,Batch,LPMFC33S,BOM,Allegion (New Zealand) Limited,6833
LEGGE 754 SERIES - ALPHA 29 LEVER ON INTERNAL PLATE WITH RH INDICATING ACCESSIBLE TURN - SATIN CHROME PLATE,LA754RINDS,Batch,LPAL754RINDS,LA754RINDS,Allegion (New Zealand) Limited,6833
LEGGE 704 SERIES - ALPHA 29 LEVER ON EXTERNAL PLATE WITH EMERGENCY RELEASE - SATIN CHROME PLATE,LA704S,Batch,LPAL704S,LA704S,Allegion (New Zealand) Limited,6833
Unisex / Para (Symbol),CHASOPSSS329,Batch,CHASOPSSS329,SOPSSS329,Chase Graphics Ltd,5578
SUPERQUIP SAPPHIRE SLATTED FOLDING SHOWER SEAT,077/304/800PL,Batch,SQ077/304/800PL,077/304/800PL,Superquip Ltd,1984
WAT SHR CURTAIN 2800X1800 WEIGHTED,SHCU2800TEWEIWH,Batch,SHCU2800TEWEIWH,SHCU2800TEWEIWH,Watertight Down Under Ltd,2012
LKWD 334 B45 PADLOCK KA - ENGRAVED,LA3341256KA,Batch,LA3341256KA,L334B45/125/6KA,Assa Abloy New Zealand Limited,6840
SECURE 6 G PROFILE 570 SECURITY,S6G570,FIFO,S6G570,S6G570SC,Lsc NZ Ltd,1898
LW 334B  90MM BORON SHACKLE,LPT334-190,FIFO,LPT334-190,LPT334-190,Assa Abloy New Zealand Limited,6840
7475 AX FLOOR PIVOT,DO45070003,FIFO,DO45070003,45070003,Dormakaba New Zealand Ltd,1814
DORMA 8066 TOP PIVOT,DOPIVOT8066,Batch,DOPIVOT8066,46300006,Dormakaba New Zealand Ltd,1814
LOCKWOOD IMPERIAL 200KG BOTTOM ROLLER,LAH200,Batch,LAH200,H200,Assa Abloy New Zealand Limited,6840
SCHLAGE 401-100 D/A SPRING HINGE CP,SC401100C,Batch,SC401100C,L14538,Allegion (New Zealand) Limited,6833
402 75MM DOUBLE ACTING HINGE CP,L14544,FIFO,SC402075C,L14544,Allegion (New Zealand) Limited,6833
LEGGE 754 SERIES - ALPHA 29 LEVER ON INTERNAL PLATE WITH LH INDICATING ACCESSIBLE TURN - SATIN CHROME PLATE,LA754LINDS,Batch,LPAL754LINDS,LA754LINDS,Allegion (New Zealand) Limited,6833
LEGGE 714 SERIES - ALPHA 29 LEVER ON INTERNAL PLATE WITH TURN MARINE 316- SATIN STAINLESS STEEL,LA714SSS,Batch,LPAL714SSS,LA714SSS,Allegion (New Zealand) Limited,6833
SCHLAGE REGENT SERIES - R170V LEON DUMMY TRIM (BOXPACK) - SATIN CHROME PLATE,RLDUMMSBX,Batch,SCR170LEOSBX,RLDUMMSBX,Allegion (New Zealand) Limited,6833
SCHLAGE REGENT SERIES - R51V LEON ENTRANCE LOCK SET (BOXPACK) - SATIN CHROME PLATE,RLENTSSBX,Batch,SCRLENTSSBX,RLENTSSBX,Allegion (New Zealand) Limited,6833
SCHLAGE REGENT SERIES - R40 LEON PRIVACY SET (BOXPACK) - SATIN CHROME PLATE,RLPRIVSBX,Batch,SCR40LEOSBX,RLPRIVSBX,Allegion (New Zealand) Limited,6833
SCHLAGE ASCENT SERIES - SMART DEADBOLT - BLACK,SCSREASC01B,Batch,SCSREASC01B,SREASC01B,Allegion (New Zealand) Limited,6833
LEGGE 711 SERIES - ALPHA 29 LEVER ON INTERNAL PLATE WITH CYLINDER - SATIN CHROME PLATE,LA711S,Batch,LPAL711S,LA711S,Allegion (New Zealand) Limited,6833
VON DUPRIN 33A SERIES - 388 US26D/SCP NIGHT LATCH TRIM,VDD20065,FIFO,ALVDD20065,VDD20065,Allegion (New Zealand) Limited,6833
GEN6 23B 8221 SCH SECURITY CYLINDER,GEN68221_23B,FIFO,23B8221,LBG6822123BSC,Assa Abloy New Zealand Limited,6840
3700 SERIES CYLINDER CAM V PK = 100,LASP3700/VCAM,Batch,LASP3700/VCAM,SP3700/VCAM,Assa Abloy New Zealand Limited,6840
IP3 SECURITY SINGLE CYL EURO PLUG,IP3EURO,FIFO,IP3EURO,IP3 SINGLE,Dormakaba New Zealand Ltd,1814
IP3 SECURITY DOUBLE CYL EURO PLUG,IP3EUROD,FIFO,IP3EUROD,IP3 DOUBLE,Dormakaba New Zealand Ltd,1814
LEGGE 700 SERIES - FURNITURE SPRING,Z788SP,Batch,LPSPSPRING788,Z788SP,Allegion (New Zealand) Limited,6833
SCP ENTRY DEADLOCK D1,LPD1S,Batch,LPD1S,BOM,Allegion (New Zealand) Limited,6833
LEGGE 990 D DEADLOCK  CASE ONLY SC,LPDPRIMARY,Batch,LPDPRIMARY,L9DS,Allegion (New Zealand) Limited,6833
LEGGE Z990222 CAM ADAPTOR 7A,LPSPADAPT7,Batch,LPSPADAPT7A,Z990222,Allegion (New Zealand) Limited,6833
HDL - KI CYLINDER ESCUTCHEON - SATIN CHROME PLATE,HDLESCCYLSCP,Batch,HDLESCCYLSCP,ESC-02,Jiangmen Union Hardware Co. Ltd,5300
DORMAKABA COBALT SL30SGL MINI,SL30SGL,FIFO,SL30SGL,9.40E+12,Dormakaba New Zealand Ltd,1814
CARBINE PATIO BOLT C4 BLACK,C500-BL-C4-KA1,FIFO,C500-BL-C4-KA1,C500-BL-C4-KA1,Baber Lock & Key Ltd,6839
Carbine C series rectangular padlock 89x61mm,CAC731-FE,Batch,CAC731-FE,C731-FE,Baber Lock & Key Ltd,6839
MILES NELSON - 236 SPLIT RAIL FASTENER LH SEALED WINDOW - SATIN CHROME,236SCL,FIFO,MN236SCL,236SCL,Miles Nelson Manufacturing Co Ltd,1915
MILES NELSON - DOOR STOP FLOOR MOUNT - MATT BLACK 38MM (2 PIECE),207PB,FIFO,MN207PB,207PB,Miles Nelson Manufacturing Co Ltd,1915
RAVEN - RAVEN THRESHOLD PLATE 77,RP773000SA,Batch,RP773000SA,A77C3000,Raven Products Ltd,1955
"HINGE STEEL 63X33X1.2MM ZINC PLATE, FIXED STEEL RIVETED PIN (5000 2 1/2"")",BHS6333ZFS,Batch,BHS6333ZFS,HS6333ZFS,Unique Hardware (Division of Award Concepts Ltd),2001
LEGGE G50PD C6 NEP SCP ENTRY LOCK 45-60MM DOOR,SCG2NENTTS,Batch,LPG2NENTTS,G2NENTTS,Allegion (New Zealand) Limited,6833
LEGGE 703 SERIES - BERGEN 42 LEVER ON EXTERNAL PLAIN PLATE - SATIN CHROME PLATE,LB703S,FIFO,LPBE703S,LB703S,Allegion (New Zealand) Limited,6833
LEGGE 2378 MORTICE LOCK NP,LP2378C,Batch,LP2378C,L2378C,Allegion (New Zealand) Limited,6833
LEGGE 995M MTCE PRIMARY LCK 30MM SC,LP99530MS,Batch,LP99530MS,L95MFS30,Allegion (New Zealand) Limited,6833
SCHLAGE F178 ROLLER LATCH SC,SCF178S,Batch,SCF178S,SDC18489,Allegion (New Zealand) Limited,6833
WINDSOR 6427 SERIES - MELO CABINET HANDLE 160MM - BRUSHED NICKEL,6427-BN,Batch,WIN6427BN,6427-BN,Windsor Brass,2019
ELEMENTS COAT HOOK/DOOR STOP SATIN SS,MIBC403,Batch,MIC726392,726392,Mico Wakefield,1914
CAVITY SLIDERS CL205 SERIES - PASSAGE 33-40MM - SATIN CHROME,CL205A0001,Batch,CAVCL205A0001,CL205A0001,Cavity Sliders Limited,1780
CAVITY SLIDERS CL100 SERIES - LAVILOCK LEVER LH SNIB/RH EMERGENCY LH EXIT FREE - SATIN CHROME,CL100B3010,Batch,CAVCL100B3010LH,CL100B3010,Cavity Sliders Limited,1780
LP ZMCPX4BA38 990FACE PL SCREW SC,LPSPSCREWFP,Batch,LPSPSCREWFP,ZMCPX4BA38,Allegion (New Zealand) Limited,6833
LEGGE 6000 SERIES - ALPHA LEVER SET - SATIN CHROME PLATE,L6000/29S,Batch,LP6000/29S,L6000/29S,Allegion (New Zealand) Limited,6833
"MACDONALD MDI EZY PADDED BACK REST -STRAIGHT ARM (suitable for FRFM5, FRWM3 & RAK Compact WC suites)",MACBE-BT35,FIFO,MACBE-BT35,BE-BT35,MACDONALD INDUSTRIES LTD,1899
WINDSOR 1213 SERIES - 45MM HEAVY SPRUNG TUBULAR LATCH 67MM C/S - STAINLESS STEEL,1213-SS,Batch,WIN1213SS,1213-SS,Windsor Brass,2019
HDLDOORLABOUR,HDLDOORLABOUR,,HDLDOORLABOUR,,,#N/A
CALL OUT FEE,CALLOUT,,CALLOUT,,AUCKLAND HARDWARE,1973
LL ID TAG,LLIDTAG,FIFO,LLIDTAG,LL16900,ATHCO LOCKSMITHS SUPPLIES LTD,80
4905 SQUARE END PLATE WITH 166 LEVER,LA4905/166SC,FIFO,LA4905/166SC,4905/166SC,Assa Abloy New Zealand Limited,6840
LOCKWOOD 4904 SERIES - INTERNAL PLATE 166 LEVER WITH TURN - SATIN CHROME,LA4904/166SC,Batch,LA4904/166SC,4904/166SC,Assa Abloy New Zealand Limited,6840
